SMILES,predicted_pIC50
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ncc3c(n2)CCC3)c2cccnc2)cc1,4.968152813501389
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(OCC(=O)NC3CC3)cc2)c2cccnc2)cc1,4.9680960045305
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nnnn2C)c2cccnc2)cc1,4.964711398857559
Cc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)on1,4.964648633575705
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1,4.963444301253664
Cc1nnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)o1,4.960972585160062
Cc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c(C)c1,4.960423942770791
Cc1cn(C)nc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,4.956437752975682
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cn1,4.956369771711803
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccnn2C)c2cccnc2)cc1,4.954414446485062
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cc(O)cc(O)c2)c2cccnc2)cc1,4.954146052159537
CCc1cnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)s1,4.953317082263864
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccccc2C#N)c2cccnc2)cc1,4.952551511606149
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2noc(C(C)(C)C)n2)c2cccnc2)cc1,4.951463179390143
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnc(C(C)C)nc2)c2cccnc2)cc1,4.9497579095536945
CCc1nnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n1C,4.94876878577163
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cnc(Cl)s2)c2cccnc2)cc1,4.9463873697125536
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(N(C)C)cc2)c2cccnc2)cc1,4.945192617703107
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(CN(C)C)c2)c2cccnc2)cc1,4.943336116220576
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(CO)cc2)c2cccnc2)cc1,4.94059542167682
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(CO)cc2)c2cccnc2)cc1,4.94059542167682
